airline,airline ID, source airport, source airport id,destination airport, destination airport id, stops, equipment,source_longitude,source_latitude,source_city,source_country,source_country_code,dest_longitude,dest_latitude,dest_city,dest_country,dest_country_code,distance,new_source_latitude,new_source_longitude,new_dest_latitude,new_dest_longitude,new_distance,color,emissions
4U,2548,CGN,344.0,TXL,351.0,0.0,319 320,71.427397728,50.8658981323,Cologne,Germany,DE,13.2877,52.5597,Berlin,Germany,DE,3900.127032036841,50.93333,6.95,52.52437,13.41053,478.6208029291449,#FF3333,430063.9735240525
4U,2548,CGN,344.0,VCE,1551.0,0.0,320 319,71.427397728,50.8658981323,Cologne,Germany,DE,12.3519,45.505299,Venice,Italy,IT,4301.37111344278,50.93333,6.95,45.43713,12.33265,729.4516106675106,#FF3333,474200.8224787058
4U,2548,CGN,344.0,VIE,1613.0,0.0,319 320,71.427397728,50.8658981323,Cologne,Germany,DE,16.569700241089,48.110298156738,Vienna,Austria,AT,3882.380065512735,50.93333,6.95,48.20849,16.37208,743.2229269942464,#FF3333,428111.8072064008
4U,2548,CGN,344.0,VRN,1550.0,0.0,319,71.427397728,50.8658981323,Cologne,Germany,DE,10.8885,45.395699,Villafranca,Italy,IT,4406.131936269458,50.93333,6.95,44.03297,8.10525,772.1534619601439,#FF3333,485724.5129896404
4U,2548,CGN,344.0,WAW,679.0,0.0,CRJ,71.427397728,50.8658981323,Cologne,Germany,DE,20.9671001433999,52.1656990051,Warsaw,Poland,PL,3423.488138743055,50.93333,6.95,52.22977,21.01178,980.6545893188909,#FF3333,377633.69526173605
4U,2548,CGN,344.0,XRY,1226.0,0.0,319,71.427397728,50.8658981323,Cologne,Germany,DE,-6.06011009216308,36.7445983886718,Jerez,Spain,ES,6115.432268958312,50.93333,6.95,22.64971,-102.99032,NA,#FF3333,673747.5495854144
4U,2548,CGN,344.0,ZAD,1209.0,0.0,319,71.427397728,50.8658981323,Cologne,Germany,DE,15.3467,44.108299,Zadar,Croatia,HR,4175.998281636784,50.93333,6.95,44.11578,15.22514,978.9337778129226,#FF3333,460409.8109800462
4U,2548,CGN,344.0,ZAG,1208.0,0.0,CRJ 319,71.427397728,50.8658981323,Cologne,Germany,DE,16.0687999725,45.7429008484,Zagreb,Croatia,HR,4036.4581722788057,50.93333,6.95,45.81444,15.97798,875.623836430471,#FF3333,445060.39895066863
4U,2548,CTA,1509.0,DUS,345.0,0.0,CRJ,15.0664,37.466801,Catania,Italy,IT,67.6678,51.289501,Dusseldorf,Germany,DE,4346.752817853714,37.49223,15.07041,51.22172,6.77616,1660.4377563015757,#FF3333,479192.80996390857
4U,2548,CTA,1509.0,HAJ,352.0,0.0,319,15.0664,37.466801,Catania,Italy,IT,96.8507957458,52.461101532,Hanover,Germany,DE,6286.210113662637,37.49223,15.07041,52.37052,9.73322,1705.7247573076684,#FF3333,692533.11250289
4U,2548,CTA,1509.0,HAM,342.0,0.0,319,15.0664,37.466801,Catania,Italy,IT,99.882297515869,53.630401611328,Hamburg,Germany,DE,6431.127294055534,37.49223,15.07041,53.57532,10.01534,1830.0265425847836,#FF3333,708474.0023461087
4U,2548,CTA,1509.0,STR,350.0,0.0,319,15.0664,37.466801,Catania,Italy,IT,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,6116.917634167548,37.49223,15.07041,48.78232,9.17702,1342.353025662822,#FF3333,673910.9397584304
4U,2548,CTA,1509.0,TXL,351.0,0.0,319,15.0664,37.466801,Catania,Italy,IT,13.2877,52.5597,Berlin,Germany,DE,1683.932987905319,37.49223,15.07041,52.52437,13.41053,1676.466361101458,#FF3333,186282.62866958507
4U,2548,DBV,1200.0,DUS,345.0,0.0,CRJ,18.2681999206542,42.5614013671875,Dubrovnik,Croatia,HR,67.6678,51.289501,Dusseldorf,Germany,DE,3797.4484353108232,46.65139,16.3525,51.22172,6.77616,863.4899843258726,#FF3333,418769.32788419054
4U,2548,DBV,1200.0,HAJ,352.0,0.0,319,18.2681999206542,42.5614013671875,Dubrovnik,Croatia,HR,96.8507957458,52.461101532,Hanover,Germany,DE,5704.915551136829,46.65139,16.3525,52.37052,9.73322,794.792090654061,#FF3333,628590.7106250512
4U,2548,DBV,1200.0,HAM,342.0,0.0,319,18.2681999206542,42.5614013671875,Dubrovnik,Croatia,HR,99.882297515869,53.630401611328,Hamburg,Germany,DE,5841.235703398874,46.65139,16.3525,53.57532,10.01534,891.9132490098654,#FF3333,643585.9273738761
4U,2548,DBV,1200.0,STR,350.0,0.0,319,18.2681999206542,42.5614013671875,Dubrovnik,Croatia,HR,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5562.311812590513,46.65139,16.3525,48.78232,9.17702,586.4700112777688,#FF3333,612904.2993849565
4U,2548,DBV,1200.0,TXL,351.0,0.0,320,18.2681999206542,42.5614013671875,Dubrovnik,Croatia,HR,13.2877,52.5597,Berlin,Germany,DE,1172.1756478909952,46.65139,16.3525,52.52437,13.41053,686.4659556160557,#FF3333,129989.32126800947
4U,2548,DRS,338.0,DUS,345.0,0.0,319 CRJ,13.7672004699707,51.1328010559082,Dresden,Germany,DE,67.6678,51.289501,Dusseldorf,Germany,DE,3668.187393843949,51.05089,13.73832,51.22172,6.77616,485.94917772778035,#FF3333,404550.6133228344
4U,2548,DRS,338.0,STR,350.0,0.0,319 CRJ,13.7672004699707,51.1328010559082,Dresden,Germany,DE,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5349.010935609105,51.05089,13.73832,48.78232,9.17702,412.53147764856544,#FF3333,589441.2029170016
4U,2548,DTM,373.0,HDF,5557.0,0.0,319,76.1223983765,51.5182991027999,Dortmund,Germany,DE,14.152299881,53.8787002563,Heringsdorf,Germany,DE,4049.462486341774,51.51494,7.466,54.301,11.00658,390.2158780424119,#FF3333,446490.8734975952
4U,2548,DTM,373.0,MUC,346.0,0.0,319,76.1223983765,51.5182991027999,Dortmund,Germany,DE,11.7861,48.353802,Munchen,Germany,DE,4467.530545175116,51.51494,7.466,48.13743,11.57549,477.27589612473434,#FF3333,492478.35996926273
4U,2548,DTM,373.0,PMI,3998.0,0.0,319 320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,3938.557574721146,51.51494,7.466,22.71046,-101.79187,NA,#FF3333,434291.3332193261
4U,2548,DTM,373.0,SPU,1206.0,0.0,319,76.1223983765,51.5182991027999,Dortmund,Germany,DE,16.2980003356933,43.5388984680175,Split,Croatia,HR,4448.512130002795,51.51494,7.466,43.50891,16.43915,1114.8096312612565,#FF3333,490386.3343003074
4U,2548,DUB,599.0,DUS,345.0,0.0,CRJ,-6.27007,53.421299,Dublin,Ireland,IE,67.6678,51.289501,Dusseldorf,Germany,DE,4796.45533778299,53.33306,-6.24889,51.22172,6.77616,915.2636284553132,#FF3333,528660.0871561288
4U,2548,DUS,345.0,HDF,5557.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,14.152299881,53.8787002563,Heringsdorf,Germany,DE,3540.439602843125,51.22172,6.77616,54.301,11.00658,445.1104922612962,#FF3333,390498.3563127438
4U,2548,DUS,345.0,HER,1452.0,0.0,319,67.6678,51.289501,Dusseldorf,Germany,DE,25.1802997589,35.3396987915,Heraklion,Greece,GR,3797.542761266194,51.22172,6.77616,35.32787,25.14341,2296.401632226936,#FF3333,418779.7037392813
4U,2548,DUS,345.0,IBZ,1225.0,0.0,320,67.6678,51.289501,Dusseldorf,Germany,DE,13.7311995028999,38.8728981018,Ibiza,Spain,ES,4344.720937616363,51.22172,6.77616,38.90883,1.43296,1431.0220726121681,#FF3333,478969.3031377999
4U,2548,DUS,345.0,KTW,671.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,19.08,50.4743,Katowice,Poland,PL,3346.847129847154,51.22172,6.77616,50.25841,19.02754,867.7068754819724,#FF3333,369203.184283187
4U,2548,DUS,345.0,LEJ,348.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,12.236389,51.423889,Leipzig,Germany,DE,3754.8086162988607,51.22172,6.77616,46.30452,29.01519,1711.4612057213203,#FF3333,414078.94779287465
4U,2548,DUS,345.0,LYS,1335.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,50.81111,45.725556,Lyon,France,FR,1383.0280626605927,51.22172,6.77616,45.74846,4.84671,624.9311501623167,#FF3333,153183.0868926652
4U,2548,DUS,345.0,MAD,1229.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,-3.56264,40.471926,Madrid city,Spain,ES,5418.928177215798,51.22172,6.77616,40.4165,-3.70256,1447.017138392749,#FF3333,597132.0994937378
4U,2548,DUS,345.0,MPL,1359.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,39.6301007270813,43.5761985778808,Montpellier,France,FR,2259.264264238354,51.22172,6.77616,43.61093,3.87635,873.7694253145373,#FF3333,249569.06906621892
4U,2548,DUS,345.0,MXP,1524.0,0.0,CRJ 320,67.6678,51.289501,Dusseldorf,Germany,DE,87.2811,45.6306,Milan,Italy,IT,1570.9574921053909,51.22172,6.77616,45.46427,9.18951,664.4835664340837,#FF3333,173855.324131593
4U,2548,DUS,345.0,NUE,347.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,11.078056,49.498699,Nuernberg,Germany,DE,3915.74312474334,51.22172,6.77616,49.45421,11.07752,362.97746224524616,#FF3333,431781.7437217674
4U,2548,DUS,345.0,OLB,1520.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,95.1763,40.898701,Olbia,Italy,IT,2395.215687361903,51.22172,6.77616,36.90812,30.69556,2467.237119475746,#FF3333,264523.72560980933
4U,2548,DUS,345.0,PMI,3998.0,0.0,320,67.6678,51.289501,Dusseldorf,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,3351.9737228852346,51.22172,6.77616,22.71046,-101.79187,NA,#FF3333,369767.1095173758
4U,2548,DUS,345.0,POZ,674.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,16.8262996674,52.4210014342999,Poznan,Poland,PL,3421.206103276882,51.22172,6.77616,52.40692,16.92993,709.6968182220231,#FF3333,377382.671360457
4U,2548,DUS,345.0,PRG,1587.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,14.26,50.1008,Prague,Czech Republic,CZ,3679.978343524352,51.22172,6.77616,50.08804,14.42076,553.1847951460859,#FF3333,405847.6177876787
4U,2548,DUS,345.0,SKG,1486.0,0.0,319 320,67.6678,51.289501,Dusseldorf,Germany,DE,22.9708995819091,40.5196990966796,Thessaloniki,Greece,GR,3595.718292119236,51.22172,6.77616,40.64361,22.93086,1708.9124932742925,#FF3333,396579.012133116
4U,2548,DUS,345.0,SPU,1206.0,0.0,319,67.6678,51.289501,Dusseldorf,Germany,DE,16.2980003356933,43.5388984680175,Split,Croatia,HR,3876.3970955175128,51.22172,6.77616,43.50891,16.43915,1122.8757319357383,#FF3333,427453.6805069264
4U,2548,DUS,345.0,SUF,1508.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,16.2423,38.905399,Lamezia,Italy,IT,4168.0877672477645,51.22172,6.77616,38.96255,16.30938,1552.0887073942415,#FF3333,459539.6543972541
4U,2548,DUS,345.0,TRN,1526.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,76.4963,45.200802,Torino,Italy,IT,939.8781161104004,51.22172,6.77616,45.07049,7.68682,687.2993397637589,#FF3333,104436.59277214404
4U,2548,DUS,345.0,VCE,1551.0,0.0,320 319,67.6678,51.289501,Dusseldorf,Germany,DE,12.3519,45.505299,Venice,Italy,IT,4035.336101911205,51.22172,6.77616,45.43713,12.33265,762.6967887711958,#FF3333,444936.9712102325
4U,2548,DUS,345.0,WAW,679.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,20.9671001433999,52.1656990051,Warsaw,Poland,PL,3161.8007606722754,51.22172,6.77616,52.22977,21.01178,985.273611849706,#FF3333,348848.0836739503
4U,2548,DUS,345.0,WRO,680.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,16.885799408,51.1026992798,Wroclaw,Poland,PL,3466.509414077509,51.22172,6.77616,51.1,17.03333,714.8243576926841,#FF3333,382366.035548526
4U,2548,DUS,345.0,ZAD,1209.0,0.0,CRJ,67.6678,51.289501,Dusseldorf,Germany,DE,15.3467,44.108299,Zadar,Croatia,HR,3909.206675331753,51.22172,6.77616,44.11578,15.22514,1010.8534457346202,#FF3333,431062.73428649287
4U,2548,FAO,1626.0,HAM,342.0,0.0,319,-7.96590995789,37.0144004822,Faro,Portugal,PT,99.882297515869,53.630401611328,Hamburg,Germany,DE,7799.883619890166,38.26794,15.58268,53.57532,10.01534,1754.3885366795348,#FF3333,859037.1981879183
4U,2548,FAO,1626.0,STR,350.0,0.0,319 320,-7.96590995789,37.0144004822,Faro,Portugal,PT,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,7668.19465182198,38.26794,15.58268,48.78232,9.17702,1276.9936036481909,#FF3333,844551.4117004179
4U,2548,FCO,1555.0,HAJ,352.0,0.0,319,12.2388889,41.8002778,Rome,Italy,IT,96.8507957458,52.461101532,Hanover,Germany,DE,6134.382221630243,41.89193,12.51133,52.37052,9.73322,1183.73190616512,#FF3333,675832.0443793267
4U,2548,FCO,1555.0,HAM,342.0,0.0,319,12.2388889,41.8002778,Rome,Italy,IT,99.882297515869,53.630401611328,Hamburg,Germany,DE,6260.021482634632,41.89193,12.51133,53.57532,10.01534,1312.2612402638329,#FF3333,689652.3630898095
4U,2548,FCO,1555.0,STR,350.0,0.0,319,12.2388889,41.8002778,Rome,Italy,IT,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,6016.335794926239,41.89193,12.51133,48.78232,9.17702,809.0766794255887,#FF3333,662846.9374418863
4U,2548,FCO,1555.0,TXL,351.0,0.0,319,12.2388889,41.8002778,Rome,Italy,IT,13.2877,52.5597,Berlin,Germany,DE,1198.9815450253598,41.89193,12.51133,52.52437,13.41053,1184.1977527604295,#FF3333,132937.96995278957
4U,2548,FKB,4166.0,HAM,342.0,0.0,CRJ,80.8049964905,48.7793998718,Karlsruhe,Germany,DE,99.882297515869,53.630401611328,Hamburg,Germany,DE,1428.8170314598665,49.00937,8.40444,53.57532,10.01534,519.8836541538601,#FF3333,158219.8734605853
4U,2548,FMM,3986.0,HAM,342.0,0.0,CRJ,10.2395000458,47.9888000487999,Memmingen,Germany,DE,99.882297515869,53.630401611328,Hamburg,Germany,DE,5901.779194339316,47.98372,10.18527,53.57532,10.01534,621.8718321299649,#FF3333,650245.7113773248
4U,2548,FMM,3986.0,TXL,351.0,0.0,CRJ,10.2395000458,47.9888000487999,Memmingen,Germany,DE,13.2877,52.5597,Berlin,Germany,DE,552.372556800722,47.98372,10.18527,52.52437,13.41053,554.3883655691119,#FF3333,61810.98124807942
4U,2548,FRA,340.0,HDF,5557.0,0.0,CRJ,85.70556,50.033333,Frankfurt (Oder),Germany,DE,14.152299881,53.8787002563,Heringsdorf,Germany,DE,4710.400527239689,52.34714,14.55062,54.301,11.00658,320.2484592933469,#FF3333,519194.05799636577
4U,2548,HAJ,352.0,HER,1452.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,25.1802997589,35.3396987915,Heraklion,Greece,GR,5787.799130266727,52.37052,9.73322,35.32787,25.14341,2251.9353067655484,#FF3333,637707.90432934
4U,2548,HAJ,352.0,MXP,1524.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,87.2811,45.6306,Milan,Italy,IT,1029.4725312275002,52.37052,9.73322,45.46427,9.18951,768.9608298378732,#FF3333,114291.97843502504
4U,2548,HAJ,352.0,NAP,1561.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,14.2908,40.886002,Naples,Italy,IT,6076.012062608386,52.37052,9.73322,40.85631,14.24641,1325.246863837799,#FF3333,669411.3268869225
4U,2548,HAJ,352.0,PMI,3998.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,5332.148324452358,52.37052,9.73322,22.71046,-101.79187,NA,#FF3333,587586.3156897593
4U,2548,HAJ,352.0,SKG,1486.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,22.9708995819091,40.5196990966796,Thessaloniki,Greece,GR,5551.463068683068,52.37052,9.73322,40.64361,22.93086,1643.9816594333731,#FF3333,611710.9375551374
4U,2548,HAJ,352.0,SPU,1206.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,16.2980003356933,43.5388984680175,Split,Croatia,HR,5757.4365010729,52.37052,9.73322,43.50891,16.43915,1103.624073772635,#FF3333,634368.015118019
4U,2548,HAJ,352.0,STR,350.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,531.555747806254,52.37052,9.73322,48.78232,9.17702,400.91464452610387,#FF3333,59521.13225868794
4U,2548,HAJ,352.0,SUF,1508.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,16.2423,38.905399,Lamezia,Italy,IT,6101.789446682098,52.37052,9.73322,38.96255,16.30938,1574.4234406432224,#FF3333,672246.8391350308
4U,2548,HAJ,352.0,VCE,1551.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,12.3519,45.505299,Venice,Italy,IT,5855.451746631222,52.37052,9.73322,45.43713,12.33265,793.884567521414,#FF3333,645149.6921294344
4U,2548,HAJ,352.0,VIE,1613.0,0.0,319,96.8507957458,52.461101532,Hanover,Germany,DE,16.569700241089,48.110298156738,Vienna,Austria,AT,5423.9526233552415,52.37052,9.73322,48.20849,16.37208,660.2735878662149,#FF3333,597684.7885690766
4U,2548,HAM,342.0,HER,1452.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,25.1802997589,35.3396987915,Heraklion,Greece,GR,5960.380223676068,53.57532,10.01534,35.32787,25.14341,2346.7147514702287,#FF3333,656691.8246043675
4U,2548,HAM,342.0,KLU,4322.0,0.0,319 CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,14.3377,46.642502,Klagenfurt,Austria,AT,5770.655170684697,53.57532,10.01534,46.62472,14.30528,830.8565434391128,#FF3333,635822.0687753166
4U,2548,HAM,342.0,MAD,1229.0,0.0,CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,-3.56264,40.471926,Madrid city,Spain,ES,7261.816587751517,53.57532,10.01534,40.4165,-3.70256,1788.6634762548751,#FF3333,799849.8246526668
4U,2548,HAM,342.0,MXP,1524.0,0.0,319 CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,87.2811,45.6306,Milan,Italy,IT,1267.3342469716142,53.57532,10.01534,45.46427,9.18951,903.8587527088048,#FF3333,140456.76716687757
4U,2548,HAM,342.0,NAP,1561.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,14.2908,40.886002,Naples,Italy,IT,6209.058623651078,53.57532,10.01534,40.85631,14.24641,1449.2812246333356,#FF3333,684046.4486016186
4U,2548,HAM,342.0,NCE,1354.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,72.1586990356,43.6584014893,Nice,France,FR,2298.1470525911213,53.57532,10.01534,43.70313,7.26608,1115.9470440625703,#FF3333,253846.1757850233
4U,2548,HAM,342.0,NUE,347.0,0.0,CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,11.078056,49.498699,Nuernberg,Germany,DE,5744.4618495766135,53.57532,10.01534,49.45421,11.07752,464.08916951611604,#FF3333,632940.8034534275
4U,2548,HAM,342.0,OLB,1520.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,95.1763,40.898701,Olbia,Italy,IT,1458.7394311964988,53.57532,10.01534,36.90812,30.69556,2442.691247823616,#FF3333,161511.33743161487
4U,2548,HAM,342.0,PMI,3998.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,5497.251722940493,53.57532,10.01534,22.71046,-101.79187,NA,#FF3333,605747.6895234542
4U,2548,HAM,342.0,PRG,1587.0,0.0,CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,14.26,50.1008,Prague,Czech Republic,CZ,5526.561222275103,53.57532,10.01534,50.08804,14.42076,491.7420389891304,#FF3333,608971.7344502613
4U,2548,HAM,342.0,RJK,1205.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,14.5703001022338,45.2168998718261,Rijeka,Croatia,HR,5862.604142390192,53.57532,10.01534,46.13028,16.76694,957.9959066322933,#FF3333,645936.4556629211
4U,2548,HAM,342.0,SKG,1486.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,22.9708995819091,40.5196990966796,Thessaloniki,Greece,GR,5704.365543121582,53.57532,10.01534,40.64361,22.93086,1732.822875813721,#FF3333,628530.209743374
4U,2548,HAM,342.0,SPU,1206.0,0.0,319,99.882297515869,53.630401611328,Hamburg,Germany,DE,16.2980003356933,43.5388984680175,Split,Croatia,HR,5886.276913564549,53.57532,10.01534,43.50891,16.43915,1213.9319589820611,#FF3333,648540.4604921005
4U,2548,HAM,342.0,STR,350.0,0.0,319 CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,765.5606288956423,53.57532,10.01534,48.78232,9.17702,536.140914011732,#FF3333,85261.66917852065
4U,2548,HAM,342.0,TLS,1273.0,0.0,CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,13.6382,43.629101,Toulouse,France,FR,6036.637781269047,53.57532,10.01534,43.60426,1.44367,1273.359054534795,#FF3333,665080.1559395952
4U,2548,HAM,342.0,VCE,1551.0,0.0,319 CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,12.3519,45.505299,Venice,Italy,IT,5969.0956292567525,53.57532,10.01534,45.43713,12.33265,920.132651480326,#FF3333,657650.5192182427
4U,2548,HAM,342.0,VIE,1613.0,0.0,319 CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,16.569700241089,48.110298156738,Vienna,Austria,AT,5536.897457561742,53.57532,10.01534,48.20849,16.37208,744.3069219795782,#FF3333,610108.7203317917
4U,2548,HAM,342.0,VRN,1550.0,0.0,CRJ,99.882297515869,53.630401611328,Hamburg,Germany,DE,10.8885,45.395699,Villafranca,Italy,IT,6060.934479281399,53.57532,10.01534,44.03297,8.10525,1070.1380232802571,#FF3333,667752.7927209539
4U,2548,HDF,5557.0,STR,350.0,0.0,CRJ,14.152299881,53.8787002563,Heringsdorf,Germany,DE,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5180.554656895635,54.301,11.00658,48.78232,9.17702,626.5001032468545,#FF3333,570911.0122585199
4U,2548,HEL,421.0,TXL,351.0,0.0,319,24.963300704956,60.317199707031,Helsinki,Finland,FI,13.2877,52.5597,Berlin,Germany,DE,1118.843026440337,60.16952,24.93545,52.52437,13.41053,1104.5442591405645,#FF3333,124122.73290843709
4U,2548,HER,1452.0,STR,350.0,0.0,319,25.1802997589,35.3396987915,Heraklion,Greece,GR,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5545.090259815525,35.32787,25.14341,48.78232,9.17702,1985.772280603642,#FF3333,611009.9285797077
4U,2548,HER,1452.0,TXL,351.0,0.0,319,25.1802997589,35.3396987915,Heraklion,Greece,GR,13.2877,52.5597,Berlin,Germany,DE,2131.953309907375,35.32787,25.14341,52.52437,13.41053,2124.2874421215965,#FF3333,235564.86408981125
4U,2548,IBZ,1225.0,STR,350.0,0.0,319,13.7311995028999,38.8728981018,Ibiza,Spain,ES,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,6112.567968473933,38.90883,1.43296,48.78232,9.17702,1259.8186690689315,#FF3333,673432.4765321327
4U,2548,IBZ,1225.0,TXL,351.0,0.0,319,13.7311995028999,38.8728981018,Ibiza,Spain,ES,13.2877,52.5597,Berlin,Germany,DE,1522.284666068533,38.90883,1.43296,52.52437,13.41053,1771.5187305348952,#FF3333,168501.31326753862
4U,2548,KLU,4322.0,TXL,351.0,0.0,319 CRJ,14.3377,46.642502,Klagenfurt,Austria,AT,13.2877,52.5597,Berlin,Germany,DE,662.2794581196708,46.62472,14.30528,52.52437,13.41053,659.1616037271704,#FF3333,73900.7403931638
4U,2548,KRK,669.0,STR,350.0,0.0,CRJ,19.7848,50.077702,Krakow,Poland,PL,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5032.4427871507205,50.06143,19.93658,48.78232,9.17702,790.4044016980687,#FF3333,554618.7065865792
4U,2548,KVA,1462.0,STR,350.0,0.0,319,24.6191997528076,40.9132995605468,Kavala,Greece,GR,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5225.815705964237,40.93959,24.40687,48.78232,9.17702,1479.26955083444,#FF3333,575889.7276560661
4U,2548,LEJ,348.0,STR,350.0,0.0,319 CRJ,12.236389,51.423889,Leipzig,Germany,DE,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,5425.121369939997,46.30452,29.01519,48.78232,9.17702,1509.8059909576991,#FF3333,597813.3506933997
